PRODUCT_ID,CATEGORY
4115,Category N
4115,Category Q
4116,Category I
4116,Category P
4117,Category C
4118,Category R
4118,Category S
4119,Category Q
4120,Category Z
4121,Category H
4121,Category W
4122,Category J
4123,Category Q
4124,Category A
4124,Category J
4125,Category M
4126,Category Y
4127,Category R
4128,Category G
4129,Category B
4130,Category V
4130,Category W
4131,Category I
4131,Category T
4132,Category X
4133,Category L
4133,Category X
4134,Category E
4134,Category U
4135,Category N
4135,Category T
4136,Category J
4137,Category B
4138,Category W
4139,Category L
4140,Category G
4141,Category Z
4142,Category A
4142,Category J
4143,Category A
4143,Category X
4144,Category K
4144,Category U
4145,Category K
4146,Category D
4146,Category R
4147,Category V
4148,Category J
4149,Category K
4149,Category V
4150,Category D
4150,Category N
4151,Category M
4151,Category P
4152,Category P
4152,Category V
4153,Category R
4154,Category L
4155,Category A
4156,Category T
4156,Category Z
4157,Category A
4158,Category N
4158,Category Q
4159,Category E
4160,Category N
4161,Category I
4161,Category X
4162,Category O
4163,Category K
4164,Category V
4164,Category Y
4165,Category T
4166,Category O
4166,Category Q
4167,Category S
4168,Category U
4169,Category O
4169,Category W
4170,Category V
4171,Category R
4172,Category F
4172,Category V
4173,Category N
4173,Category V
4174,Category G
4175,Category Q
4175,Category S
4176,Category D
4177,Category X
4178,Category R
4178,Category W
4179,Category Y
4180,Category U
4181,Category L
4182,Category C
4182,Category N
4183,Category U
4184,Category O
4185,Category M
4185,Category N
4186,Category Y
4187,Category D
4188,Category H
4188,Category U
4189,Category D
4189,Category X
4190,Category O
4191,Category L
4191,Category Z
4192,Category B
4193,Category F
4193,Category N
4194,Category H
4195,Category S
4195,Category X
4196,Category G
4197,Category D
4197,Category G
4198,Category W
4199,Category F
4200,Category I
4200,Category M
4201,Category M
4202,Category J
4202,Category Q
4203,Category D
4204,Category F
4205,Category A
4205,Category O
4206,Category R
4206,Category T
4207,Category J
4207,Category K
4208,Category V
4209,Category C
4210,Category L
4210,Category P
4211,Category K
4211,Category Z
4212,Category K
4212,Category P
4213,Category P
4213,Category Z
4214,Category I
4214,Category V
4215,Category G
4216,Category V
4217,Category T
4218,Category K
4218,Category Y
4219,Category U
4219,Category X
4220,Category O
4221,Category E
4221,Category N
4222,Category N
4222,Category Y
4223,Category F
4223,Category N
4224,Category C
4224,Category R
4225,Category S
4226,Category H
4226,Category M
4227,Category O
4227,Category Y
4228,Category A
4228,Category Y
4229,Category O
4230,Category M
4230,Category O
4231,Category G
4232,Category D
4232,Category Z
4233,Category A
4233,Category U
4234,Category P
4234,Category V
4235,Category R
4236,Category L
4237,Category N
4237,Category X
4238,Category G
4238,Category S
4239,Category G
4239,Category K
4240,Category A
4240,Category S
4241,Category F
4241,Category G
4242,Category L
4243,Category Q
4243,Category R
4244,Category B
4245,Category G
4246,Category J
4246,Category K
4247,Category G
4247,Category J
4248,Category M
4249,Category K
4250,Category K
4250,Category P
4251,Category M
4251,Category Z
4252,Category C
4252,Category G
4253,Category A
4253,Category I
4254,Category L
4255,Category F
4255,Category O
4256,Category I
4256,Category M
4257,Category T
4258,Category C
4258,Category Y
4259,Category L
4259,Category T
4260,Category N
4260,Category Q
4261,Category N
4262,Category C
4262,Category X
4263,Category O
4263,Category Y
4264,Category H
4264,Category Q
4265,Category Q
4266,Category A
4266,Category H
4267,Category F
4268,Category Q
4269,Category E
4269,Category G
4270,Category A
4270,Category I
4271,Category H
4271,Category N
4272,Category G
4272,Category M
4273,Category Q
4274,Category Y
4275,Category H
4276,Category N
4276,Category V
4277,Category W
4278,Category S
4279,Category G
4279,Category U
4280,Category Q
4280,Category Y
4281,Category S
4281,Category V
4282,Category F
4282,Category J
4283,Category Y
4284,Category H
4284,Category Y
4285,Category A
4286,Category M
4286,Category R
4287,Category P
4287,Category S
4288,Category F
4288,Category T
4289,Category F
4290,Category L
4290,Category N
4291,Category M
4291,Category X
4292,Category U
4293,Category K
4294,Category B
4295,Category F
4295,Category H
4296,Category G
4296,Category R
4297,Category M
4298,Category D
4298,Category M
4299,Category F
4299,Category M
4300,Category I
4300,Category K
4301,Category Y
4302,Category T
4303,Category D
4304,Category Y
4305,Category I
4306,Category A
4307,Category H
4307,Category V
4308,Category H
4309,Category P
4310,Category D
4310,Category W
4311,Category S
4312,Category F
4312,Category U
4313,Category U
4313,Category V
4314,Category B
4314,Category C
4315,Category E
4315,Category L
4316,Category H
4317,Category O
4318,Category S
4318,Category W
4319,Category I
4320,Category P
4321,Category Q
4322,Category E
4323,Category D
4323,Category Q
4324,Category M
4325,Category I
4326,Category U
4327,Category M
4328,Category I
4328,Category K
4329,Category Q
4330,Category G
4331,Category J
4331,Category Z
4332,Category K
4332,Category Z
4333,Category H
4334,Category A
4334,Category W
4335,Category J
4336,Category P
4336,Category Z
4337,Category Q
4337,Category Z
4338,Category U
4339,Category D
4339,Category N
4340,Category H
4341,Category G
4341,Category H
4342,Category W
4343,Category I
4344,Category S
4345,Category R
4345,Category W
4346,Category B
4346,Category Y
4347,Category E
4348,Category A
4348,Category C
4349,Category E
4349,Category U
4350,Category Y
4351,Category K
4351,Category R
4352,Category M
4352,Category U
4353,Category A
4353,Category T
4354,Category E
4354,Category V
4355,Category C
4356,Category S
4357,Category L
4358,Category V
4359,Category Y
4360,Category F
4360,Category W
4361,Category A
4362,Category X
4363,Category Z
4364,Category L
4364,Category P
4365,Category C
4365,Category K
4366,Category U
4367,Category O
4368,Category W
4368,Category Z
4369,Category B
4370,Category A
4370,Category X
4371,Category Z
4372,Category U
4372,Category Y
4373,Category A
4374,Category L
4374,Category T
4375,Category G
4375,Category U
4376,Category C
4377,Category A
4377,Category P
4378,Category D
4378,Category U
4379,Category B
4380,Category G
4380,Category N
4381,Category I
4381,Category W
4382,Category Q
4383,Category Q
4384,Category S
4385,Category W
4386,Category C
4386,Category V
4387,Category T
4388,Category I
4389,Category J
4390,Category D
4391,Category V
4392,Category S
4393,Category W
4394,Category G
4394,Category K
4395,Category S
4396,Category E
4397,Category A
4398,Category S
4399,Category F
4400,Category D
4400,Category T
4401,Category B
4401,Category Q
4402,Category X
4403,Category X
4404,Category H
4404,Category Y
4405,Category R
4406,Category B
4406,Category L
4407,Category K
4408,Category R
4408,Category W
4409,Category J
4410,Category C
4410,Category S
4411,Category C
4411,Category H
4412,Category N
4412,Category T
4413,Category F
4413,Category N
4414,Category Y
4415,Category O
4415,Category Y
4416,Category K
4417,Category E
4418,Category L
4419,Category L
4419,Category M
4420,Category I
4420,Category R
4421,Category K
4422,Category M
4423,Category O
4424,Category W
4425,Category K
4426,Category V
4427,Category H
4427,Category L
4428,Category A
4428,Category V
4429,Category R
4430,Category N
4431,Category W
4432,Category C
4433,Category D
4433,Category L
4434,Category K
4435,Category K
4435,Category V
4436,Category N
4436,Category X
4437,Category A
4437,Category D
4438,Category I
4439,Category R
4439,Category W
4440,Category C
4440,Category L
4441,Category V
4442,Category D
4443,Category O
4444,Category Q
4445,Category A
4446,Category E
4446,Category J
4447,Category Y
4448,Category F
4449,Category A
4449,Category N
4450,Category B
4450,Category O
4451,Category H
4451,Category N
4452,Category D
4453,Category D
4454,Category E
4455,Category A
4456,Category M
4457,Category L
4458,Category F
4459,Category K
4460,Category I
4461,Category I
4461,Category J
4462,Category P
4462,Category W
4463,Category O
4464,Category J
4464,Category V
4465,Category L
4465,Category T
4466,Category J
4467,Category B
4467,Category I
4468,Category C
4468,Category P
4469,Category J
4469,Category T
4470,Category C
4470,Category H
4471,Category C
4471,Category J
4472,Category H
4473,Category Q
4473,Category Y
4474,Category J
4475,Category G
4476,Category M
4477,Category R
4478,Category A
4478,Category X
4479,Category N
4480,Category P
4480,Category U
4481,Category U
4482,Category J
4482,Category X
4483,Category M
4483,Category P
4484,Category J
4485,Category S
4485,Category T
4486,Category K
4487,Category P
4487,Category S
4488,Category E
4488,Category V
4489,Category L
4490,Category G
4491,Category F
4491,Category X
4492,Category C
4492,Category N
4493,Category R
4494,Category G
4494,Category T
4495,Category N
4496,Category B
4496,Category Q
4497,Category F
4497,Category L
4498,Category F
4499,Category R
4499,Category V
4500,Category Y
4501,Category Z
4502,Category H
4503,Category F
4503,Category G
4504,Category K
4504,Category S
4505,Category C
4505,Category G
4506,Category I
4507,Category K
4507,Category Z
4508,Category E
4508,Category I
4509,Category H
4509,Category S
4510,Category L
4510,Category Z
4511,Category U
4512,Category K
4512,Category M
4513,Category P
4514,Category V
4515,Category R
4515,Category Z
4516,Category C
4516,Category X
4517,Category P
4517,Category R
4518,Category G
4519,Category K
4519,Category M
4520,Category L
4520,Category O
4521,Category U
4522,Category N
4522,Category W
4523,Category U
4523,Category W
4524,Category C
4524,Category H
4525,Category G
4526,Category N
4527,Category H
4527,Category Y
4528,Category P
4528,Category Z
4529,Category D
4530,Category I
4530,Category M
4531,Category V
4532,Category H
4532,Category I
4533,Category J
4533,Category R
4534,Category D
4535,Category D
4535,Category U
4536,Category F
4537,Category I
4538,Category K
4538,Category Z
4539,Category H
4539,Category P
4540,Category A
4541,Category Y
4542,Category V
4542,Category Y
4543,Category D
4544,Category C
4544,Category Q
4545,Category A
4545,Category F
4546,Category F
4546,Category Z
4547,Category M
4547,Category R
4548,Category N
4549,Category V
4549,Category X
4550,Category C
4550,Category L
4551,Category H
4552,Category E
4552,Category G
4553,Category Q
4553,Category Y
4554,Category B
4554,Category T
4555,Category U
4556,Category H
4556,Category U
4557,Category C
4558,Category S
4558,Category U
4559,Category F
4559,Category V
4560,Category L
4561,Category R
4562,Category H
4562,Category T
4563,Category D
4563,Category H
4564,Category N
4564,Category Q
4565,Category M
4566,Category I
4566,Category Y
4567,Category Y
4568,Category U
4569,Category V
4570,Category G
4571,Category D
4572,Category V
4573,Category J
4574,Category A
4574,Category O
4575,Category W
4576,Category G
4576,Category I
4577,Category P
4577,Category X
4578,Category V
4578,Category X
4579,Category F
4580,Category W
4581,Category E
4581,Category V
4582,Category Q
4582,Category X
4583,Category L
4583,Category P
4584,Category P
4585,Category B
4586,Category N
4587,Category A
4588,Category Z
4589,Category M
4590,Category N
4591,Category X
4592,Category E
4592,Category V
4593,Category G
4593,Category T
4594,Category D
4595,Category J
4595,Category L
4596,Category O
4596,Category X
4597,Category H
4597,Category Y
4598,Category Q
4598,Category V
4599,Category Y
4600,Category Y
4601,Category T
4602,Category H
4603,Category J
4603,Category R
4604,Category F
4604,Category Y
4605,Category T
4606,Category G
4606,Category W
4607,Category B
4607,Category G
4608,Category X
4609,Category J
4610,Category T
4611,Category S
4612,Category F
4613,Category J
4613,Category Z
4614,Category F
4615,Category Y
4616,Category G
4616,Category I
4617,Category Q
4618,Category P
4619,Category A
4620,Category D
4620,Category G
4621,Category Z
4622,Category O
4623,Category B
4623,Category R
4624,Category Z
4625,Category P
4626,Category T
4627,Category P
4627,Category V
4628,Category E
4629,Category U
4630,Category J
4631,Category C
4631,Category U
4632,Category J
4633,Category B
4633,Category G
4634,Category L
4635,Category G
4636,Category I
4636,Category U
4637,Category W
4638,Category R
4639,Category C
4639,Category X
4640,Category G
4640,Category M
4641,Category V
4642,Category N
4643,Category M
4643,Category Z
4644,Category U
4645,Category E
4646,Category L
4646,Category S
4647,Category Q
4647,Category Z
4648,Category C
4648,Category K
4649,Category O
4649,Category U
4650,Category Y
4651,Category V
4652,Category C
4652,Category W
4653,Category T
4654,Category O
4654,Category U
4655,Category N
4656,Category C
4657,Category M
4657,Category W
4658,Category I
4659,Category O
4659,Category W
4660,Category F
4660,Category N
4661,Category B
4661,Category J
4662,Category L
4662,Category Q
4663,Category N
4664,Category H
4664,Category R
4665,Category D
4665,Category I
4666,Category F
4666,Category K
4667,Category M
4667,Category Q
4668,Category J
4668,Category P
4669,Category F
4669,Category Z
4670,Category I
4670,Category Y
4671,Category C
4671,Category P
4672,Category C
4672,Category N
4673,Category F
4673,Category I
4674,Category D
4675,Category V
4676,Category U
4677,Category E
4677,Category I
4678,Category I
4678,Category P
4679,Category C
4679,Category Z
4680,Category L
4681,Category J
4681,Category W
4682,Category N
4682,Category Z
4683,Category C
4684,Category V
4685,Category H
4685,Category K
4686,Category B
4686,Category Z
4687,Category J
4687,Category Y
4688,Category C
4688,Category G
4689,Category R
4690,Category H
4690,Category N
4691,Category D
4692,Category U
4693,Category W
4694,Category E
4694,Category F
4695,Category L
4695,Category U
4696,Category B
4696,Category O
4697,Category X
4697,Category Z
4698,Category W
4699,Category E
4699,Category Z
4700,Category V
4701,Category C
4701,Category J
4702,Category N
4702,Category Y
4703,Category B
4704,Category B
4704,Category W
4705,Category T
4706,Category L
4707,Category H
4707,Category U
4708,Category E
4709,Category I
4709,Category W
4710,Category M
4710,Category N
4711,Category N
4712,Category R
4713,Category K
4713,Category O
4714,Category B
4714,Category X
4715,Category C
4715,Category X
4716,Category I
4716,Category N
4717,Category J
4717,Category O
4718,Category A
4718,Category K
4719,Category N
4719,Category P
4720,Category H
4721,Category I
4721,Category M
4722,Category F
4723,Category F
4724,Category Q
4724,Category T
4725,Category H
4725,Category N
4726,Category T
4727,Category Q
4728,Category J
4728,Category P
4729,Category D
4730,Category J
4731,Category C
4731,Category Z
4732,Category F
4732,Category V
4733,Category G
4734,Category H
4735,Category N
4735,Category O
4736,Category A
4736,Category O
4737,Category W
4738,Category N
4738,Category S
4739,Category S
4740,Category T
4741,Category I
4741,Category K
4742,Category C
4742,Category G
4743,Category M
4744,Category M
4745,Category U
4745,Category V
4746,Category B
4746,Category S
4747,Category W
4747,Category X
4748,Category Y
4749,Category H
4749,Category J
4750,Category L
4751,Category B
4751,Category M
4752,Category X
4753,Category B
4753,Category Z
4754,Category P
4755,Category A
4755,Category Q
4756,Category F
4756,Category L
4757,Category I
4757,Category Q
4758,Category C
4758,Category U
4759,Category T
4760,Category K
4760,Category V
4761,Category D
4761,Category P
4762,Category F
4762,Category X
4763,Category D
4764,Category C
4764,Category Z
4765,Category O
4766,Category B
4766,Category G
4767,Category H
4768,Category C
4768,Category R
4769,Category F
4770,Category F
4771,Category K
4772,Category E
4772,Category U
4773,Category O
4773,Category R
4774,Category V
4774,Category Y
4775,Category K
4776,Category N
4777,Category G
4777,Category J
4778,Category J
4778,Category P
4779,Category N
4780,Category A
4780,Category C
4781,Category T
4781,Category Y
4782,Category A
4783,Category B
4784,Category Q
4785,Category H
4785,Category S
4786,Category J
4786,Category X
4787,Category B
4787,Category X
4788,Category E
4788,Category Y
4789,Category K
4790,Category Y
4791,Category C
4791,Category H
4792,Category F
4792,Category W
4793,Category T
4794,Category R
4794,Category U
4795,Category M
4796,Category T
4797,Category E
4798,Category E
4798,Category X
4799,Category B
4799,Category R
4800,Category A
4801,Category H
4802,Category S
4803,Category J
4804,Category J
4805,Category Q
4806,Category T
4807,Category Q
4808,Category G
4808,Category Z
4809,Category P
4809,Category Y
4810,Category T
4811,Category M
4811,Category P
4812,Category Q
4813,Category Q
4814,Category X
4815,Category X
4816,Category D
4816,Category J
4817,Category S
4817,Category Y
4818,Category K
4818,Category Z
4819,Category C
4819,Category T
4820,Category C
4820,Category H
4821,Category J
4822,Category R
4822,Category T
4823,Category O
4823,Category U
4824,Category R
4825,Category M
4826,Category O
4827,Category W
4828,Category G
4828,Category J
4829,Category E
4829,Category Z
4830,Category L
4831,Category B
4832,Category Y
4833,Category V
4834,Category B
4834,Category O
4835,Category A
4835,Category P
4836,Category O
4836,Category S
4837,Category G
4838,Category X
4839,Category J
4840,Category G
4840,Category R
4841,Category I
4841,Category Z
4842,Category W
4843,Category H
4843,Category X
4844,Category F
4844,Category L
4845,Category L
4845,Category X
4846,Category P
4847,Category T
4848,Category G
4849,Category J
4849,Category X
4850,Category N
4850,Category Y
4851,Category L
4851,Category O
4852,Category A
4852,Category V
4853,Category M
4854,Category X
4855,Category M
4856,Category P
4857,Category A
4857,Category W
4858,Category C
4859,Category I
4860,Category F
4860,Category Z
4861,Category C
4861,Category S
4862,Category P
4863,Category I
4863,Category W
4864,Category A
4864,Category U
4865,Category X
4866,Category Q
4866,Category W
4867,Category H
4868,Category Q
4869,Category X
4869,Category Z
4870,Category Y
4871,Category A
4871,Category L
4872,Category T
4873,Category F
4874,Category F
4874,Category J
4875,Category T
4876,Category F
4877,Category S
4878,Category B
4878,Category S
4879,Category F
4879,Category J
4880,Category A
4880,Category J
4881,Category J
4882,Category D
4882,Category O
4883,Category M
4883,Category U
4884,Category Z
4885,Category L
4885,Category T
4886,Category W
4887,Category G
4888,Category E
4889,Category I
4890,Category X
4891,Category T
4891,Category W
4892,Category Q
4892,Category R
4893,Category H
4894,Category V
4894,Category Y
4895,Category D
4895,Category O
4896,Category K
4897,Category G
4897,Category P
4898,Category K
4899,Category I
4900,Category B
4900,Category C
4901,Category B
4902,Category K
4902,Category V
4903,Category J
4903,Category U
4904,Category D
4905,Category Q
4905,Category X
4906,Category G
4906,Category N
4907,Category M
4907,Category X
4908,Category L
4909,Category M
4910,Category N
4910,Category O
4911,Category H
4912,Category U
4913,Category Q
4914,Category N
4914,Category U
4915,Category M
4916,Category D
4916,Category K
4917,Category F
4917,Category N
4918,Category A
4918,Category C
4919,Category C
4920,Category O
4920,Category V
4921,Category D
4922,Category G
4922,Category V
4923,Category J
4924,Category N
4924,Category P
4925,Category B
4925,Category R
4926,Category O
4927,Category G
4928,Category T
4929,Category O
4929,Category S
4930,Category R
4931,Category G
4931,Category V
4932,Category V
4932,Category X
4933,Category Q
4933,Category T
4934,Category J
4935,Category W
4936,Category Y
4937,Category A
4938,Category S
4939,Category G
4940,Category H
4940,Category R
4941,Category C
4942,Category M
4942,Category N
4943,Category G
4944,Category U
4945,Category C
4946,Category L
4947,Category L
4947,Category P
4948,Category G
4948,Category R
4949,Category J
4949,Category U
4950,Category P
4950,Category Z
4951,Category C
4951,Category Y
4952,Category X
4953,Category M
4954,Category B
4955,Category Q
4955,Category T
4956,Category V
4957,Category V
4958,Category N
4958,Category R
4959,Category T
4960,Category U
4960,Category Z
4961,Category F
4961,Category U
4962,Category J
4963,Category G
4963,Category T
4964,Category D
4964,Category T
4965,Category E
4965,Category J
4966,Category V
4967,Category D
4967,Category Z
4968,Category G
4969,Category B
4970,Category N
4971,Category A
4971,Category M
4972,Category K
4973,Category J
4973,Category N
4974,Category O
4975,Category Z
4976,Category V
4977,Category Y
4978,Category P
4978,Category S
4979,Category S
4980,Category E
4980,Category J
4981,Category E
4982,Category W
4983,Category Q
4984,Category Y
4985,Category Y
4986,Category Y
4987,Category U
4988,Category A
4988,Category F
4989,Category R
4990,Category J
4990,Category U
4991,Category U
4991,Category W
4992,Category E
4992,Category I
4993,Category U
4993,Category Z
4994,Category F
4995,Category O
4996,Category J
4996,Category P
4997,Category U
4997,Category W
4998,Category D
4998,Category V
4999,Category S
4999,Category W
5000,Category A
5000,Category K
